"SALESORDERID","DELIVERYDATE","CREATIONDATE","LEADTIME","FULLNAME","PARTNERID","PRODUCTID","NETAMOUNT","TAXAMOUNT"
"0500000290","2019-05-08","2019-04-20",18,"Philipp Egger","0100000005","BX-1013",392.875,56.125
"0500000290","2019-05-08","2019-04-20",18,"Philipp Egger","0100000005","EB-1133",1968.75,281.25
"0500000290","2019-05-08","2019-04-20",18,"Philipp Egger","0100000005","MB-1033",3499.125,499.875
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","EB-1136",4375.0,625.0
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","DB-1083",1049.125,149.875
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","BX-1014",699.125,99.875
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","EB-1136",4375.0,625.0
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","MB-1033",3499.125,499.875
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","CB-1162",350.0,50.0
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","CC-1021",1001.0,143.0
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","HB-1173",567.875,81.125
"0500000291","2019-05-13","2019-04-22",21,"Ellis Robertson","0100000006","HB-1172",699.125,99.875
"0500000292","2019-05-17","2019-04-23",24,"Roberta Holloway","0100000032","DB-1083",1049.125,149.875
"0500000292","2019-05-17","2019-04-23",24,"Roberta Holloway","0100000032","RO-1003",630.875,90.125
"0500000292","2019-05-17","2019-04-23",24,"Roberta Holloway","0100000032","BX-1013",392.875,56.125
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","MB-1031",567.875,81.125
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","EB-1135",2625.0,375.0
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","BX-1014",699.125,99.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RC-1053",4024.125,574.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RO-1001",459.375,65.625
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RC-1055",1749.125,249.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RC-1055",1749.125,249.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RC-1052",3499.125,499.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","CB-1161",349.125,49.875
"0500000293","2019-05-11","2019-04-26",15,"Willard Chatman","0100000004","RC-1053",4024.125,574.875
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","HB-1171",611.625,87.375
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","BX-1015",261.625,37.375
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","CB-1163",252.0,36.0
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","BX-1015",261.625,37.375
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","RC-1057",4374.125,624.875
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","DB-1083",1049.125,149.875
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","EB-1135",2625.0,375.0
"0500000294","2019-05-12","2019-04-29",13,"Pénélope Duperré","0100000006","RC-1051",2186.625,312.375
"0500000295","2019-05-18","2019-04-29",19,"Pénélope Duperré","0100000011","BX-1015",261.625,37.375
"0500000295","2019-05-18","2019-04-29",19,"Pénélope Duperré","0100000011","BX-1014",699.125,99.875
"0500000295","2019-05-18","2019-04-29",19,"Pénélope Duperré","0100000011","EB-1134",4200.0,600.0
"0500000295","2019-05-18","2019-04-29",19,"Pénélope Duperré","0100000011","DB-1083",1049.125,149.875
"0500000296","2019-05-20","2019-04-29",21,"Ellis Robertson","0100000039","RC-1055",1749.125,249.875
"0500000296","2019-05-20","2019-04-29",21,"Ellis Robertson","0100000039","BX-1012",349.125,49.875
"0500000296","2019-05-20","2019-04-29",21,"Ellis Robertson","0100000039","RC-1052",3499.125,499.875
"0500000296","2019-05-20","2019-04-29",21,"Ellis Robertson","0100000039","CC-1021",1001.0,143.0
"0500000296","2019-05-20","2019-04-29",21,"Ellis Robertson","0100000039","RC-1054",4811.625,687.375
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","EB-1131",1312.5,187.5
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","EB-1135",2625.0,375.0
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","BX-1015",261.625,37.375
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","BX-1011",217.875,31.125
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","DB-1083",1049.125,149.875
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","HB-1175",786.625,112.375
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","CC-1023",1190.875,170.125
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","MB-1034",2186.625,312.375
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","EB-1131",1312.5,187.5
"0500000297","2019-05-19","2019-05-01",18,"Nelson Wilkens","0100000003","CB-1162",350.0,50.0
"0500000298","2019-05-30","2019-05-02",28,"Philipp Egger","0100000028","CC-1022",1050.0,150.0
"0500000298","2019-05-30","2019-05-02",28,"Philipp Egger","0100000028","EB-1131",1312.5,187.5
"0500000298","2019-05-30","2019-05-02",28,"Philipp Egger","0100000028","BX-1013",392.875,56.125
"0500000299","2019-05-25","2019-05-04",21,"William Mussen","0100000019","RC-1055",1749.125,249.875
"0500000299","2019-05-25","2019-05-04",21,"William Mussen","0100000019","RC-1056",2186.625,312.375
"0500000299","2019-05-25","2019-05-04",21,"William Mussen","0100000019","EB-1134",4200.0,600.0
"0500000299","2019-05-25","2019-05-04",21,"William Mussen","0100000019","RC-1057",4374.125,624.875
"0500000299","2019-05-25","2019-05-04",21,"William Mussen","0100000019","HB-1171",611.625,87.375
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","MB-1031",567.875,81.125
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","EB-1135",2625.0,375.0
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","RC-1055",1749.125,249.875
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","HB-1173",567.875,81.125
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","RC-1052",3499.125,499.875
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","EB-1135",2625.0,375.0
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","RC-1054",4811.625,687.375
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","EB-1131",1312.5,187.5
"0500000300","2019-05-11","2019-05-07",4,"Kirk Lee","0100000004","MB-1033",3499.125,499.875
"0500000301","2019-06-04","2019-05-08",27,"Philipp Egger","0100000013","BX-1012",349.125,49.875
"0500000301","2019-06-04","2019-05-08",27,"Philipp Egger","0100000013","BX-1016",279.125,39.875
"0500000301","2019-06-04","2019-05-08",27,"Philipp Egger","0100000013","EB-1133",1968.75,281.25
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","MB-1032",1136.625,162.375
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","HB-1173",567.875,81.125
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","BX-1013",392.875,56.125
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","EB-1131",1312.5,187.5
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","CB-1163",252.0,36.0
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","EB-1134",4200.0,600.0
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","DB-1083",1049.125,149.875
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","BX-1016",279.125,39.875
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","CC-1023",1190.875,170.125
"0500000302","2019-05-31","2019-05-10",21,"Haseena al Yousuf","0100000037","CC-1022",1050.0,150.0
"0500000303","2019-05-15","2019-05-12",3,"Carroll Pewitt","0100000002","RC-1057",4374.125,624.875
"0500000303","2019-05-15","2019-05-12",3,"Carroll Pewitt","0100000002","CC-1021",1001.0,143.0
"0500000303","2019-05-15","2019-05-12",3,"Carroll Pewitt","0100000002","RC-1056",2186.625,312.375
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","BX-1016",279.125,39.875
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","RC-1052",3499.125,499.875
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","EB-1134",4200.0,600.0
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","RC-1056",2186.625,312.375
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","DB-1082",1093.75,156.25
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","RO-1002",602.875,86.125
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","RC-1057",4374.125,624.875
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","CC-1021",1001.0,143.0
"0500000304","2019-05-26","2019-05-15",11,"Willard Chatman","0100000033","BX-1013",392.875,56.125
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","MB-1033",3499.125,499.875
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","BX-1011",217.875,31.125
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","EB-1137",6912.5,987.5
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","RC-1052",3499.125,499.875
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","MB-1033",3499.125,499.875
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","RC-1057",4374.125,624.875
"0500000305","2019-06-13","2019-05-15",29,"Roberta Holloway","0100000030","EB-1132",1662.5,237.5
"0500000306","2019-05-24","2019-05-16",8,"Philipp Egger","0100000035","RO-1002",602.875,86.125
"0500000306","2019-05-24","2019-05-16",8,"Philipp Egger","0100000035","EB-1132",1662.5,237.5
"0500000306","2019-05-24","2019-05-16",8,"Philipp Egger","0100000035","RC-1052",3499.125,499.875
"0500000306","2019-05-24","2019-05-16",8,"Philipp Egger","0100000035","MB-1034",2186.625,312.375
"0500000306","2019-05-24","2019-05-16",8,"Philipp Egger","0100000035","EB-1137",6912.5,987.5
"0500000307","2019-05-31","2019-05-19",12,"Carroll Pewitt","0100000002","CC-1022",1050.0,150.0
"0500000307","2019-05-31","2019-05-19",12,"Carroll Pewitt","0100000002","DB-1083",1049.125,149.875
"0500000307","2019-05-31","2019-05-19",12,"Carroll Pewitt","0100000002","EB-1137",6912.5,987.5
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","EB-1136",4375.0,625.0
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","RC-1051",2186.625,312.375
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","HB-1172",699.125,99.875
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","EB-1131",1312.5,187.5
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","MB-1031",567.875,81.125
"0500000309","2019-06-19","2019-05-21",29,"Javas Hegde","0100000021","BX-1016",279.125,39.875
"0500000310","2019-06-25","2019-05-24",32,"Derrick Magill","0100000004","EB-1132",1662.5,237.5
"0500000310","2019-06-25","2019-05-24",32,"Derrick Magill","0100000004","RC-1054",4811.625,687.375
"0500000312","2019-06-20","2019-05-25",26,"Pénélope Duperré","0100000008","MB-1031",567.875,81.125
"0500000312","2019-06-20","2019-05-25",26,"Pénélope Duperré","0100000008","HB-1175",786.625,112.375
"0500000312","2019-06-20","2019-05-25",26,"Pénélope Duperré","0100000008","RC-1052",3499.125,499.875
"0500000312","2019-06-20","2019-05-25",26,"Pénélope Duperré","0100000008","DB-1082",1093.75,156.25
"0500000312","2019-06-20","2019-05-25",26,"Pénélope Duperré","0100000008","BX-1012",349.125,49.875
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","HB-1171",611.625,87.375
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","CB-1162",350.0,50.0
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","HB-1176",1049.125,149.875
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","MB-1031",567.875,81.125
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","HB-1172",699.125,99.875
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","CC-1023",1190.875,170.125
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","RC-1056",2186.625,312.375
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","BX-1011",217.875,31.125
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","CC-1022",1050.0,150.0
"0500000313","2019-06-03","2019-05-28",6,"Philipp Egger","0100000011","EB-1134",4200.0,600.0
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","MB-1031",567.875,81.125
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","CC-1022",1050.0,150.0
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","BX-1013",392.875,56.125
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","MB-1031",567.875,81.125
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","DB-1083",1049.125,149.875
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","CB-1162",350.0,50.0
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","CB-1162",350.0,50.0
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","CB-1162",350.0,50.0
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","CC-1023",1190.875,170.125
"0500000314","2019-06-27","2019-05-30",28,"Haseena al Yousuf","0100000039","MB-1032",1136.625,162.375
"0500000315","2019-06-16","2019-05-31",16,"William Mussen","0100000024","HB-1172",699.125,99.875
"0500000315","2019-06-16","2019-05-31",16,"William Mussen","0100000024","RC-1057",4374.125,624.875
"0500000315","2019-06-16","2019-05-31",16,"William Mussen","0100000024","EB-1134",4200.0,600.0
"0500000315","2019-06-16","2019-05-31",16,"William Mussen","0100000024","RC-1055",1749.125,249.875
"0500000316","2019-06-28","2019-06-02",26,"Philipp Egger","0100000029","CB-1163",252.0,36.0
"0500000317","2019-06-08","2019-06-02",6,"Janet Gray","0100000031","BX-1011",217.875,31.125
"0500000317","2019-06-08","2019-06-02",6,"Janet Gray","0100000031","EB-1132",1662.5,237.5
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","DB-1083",1049.125,149.875
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","DB-1083",1049.125,149.875
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","EB-1134",4200.0,600.0
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","HB-1175",786.625,112.375
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","RC-1053",4024.125,574.875
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","DB-1081",1311.625,187.375
"0500000318","2019-06-22","2019-06-05",17,"Javas Hegde","0100000022","HB-1171",611.625,87.375
"0500000319","2019-06-19","2019-06-08",11,"Javas Hegde","0100000024","RC-1054",4811.625,687.375
"0500000319","2019-06-19","2019-06-08",11,"Javas Hegde","0100000024","RC-1056",2186.625,312.375
"0500000319","2019-06-19","2019-06-08",11,"Javas Hegde","0100000024","MB-1031",567.875,81.125
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","DB-1083",1049.125,149.875
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","BX-1016",279.125,39.875
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","BX-1013",392.875,56.125
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","RO-1001",459.375,65.625
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","CC-1023",1190.875,170.125
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","CB-1161",349.125,49.875
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","CC-1023",1190.875,170.125
"0500000320","2019-06-21","2019-06-10",11,"Pénélope Duperré","0100000013","RO-1002",602.875,86.125
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","EB-1131",1312.5,187.5
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","MB-1032",1136.625,162.375
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","BX-1013",392.875,56.125
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","CB-1163",252.0,36.0
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","HB-1173",567.875,81.125
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","HB-1172",699.125,99.875
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","CB-1163",252.0,36.0
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","HB-1174",331.625,47.375
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","CC-1023",1190.875,170.125
"0500000322","2019-06-17","2019-06-15",2,"Pénélope Duperré","0100000036","HB-1171",611.625,87.375
"0500000327","2019-06-30","2019-06-17",13,"Derrick Magill","0100000003","BX-1013",392.875,56.125
"0500000327","2019-06-30","2019-06-17",13,"Derrick Magill","0100000003","RO-1002",602.875,86.125
"0500000327","2019-06-30","2019-06-17",13,"Derrick Magill","0100000003","DB-1082",1093.75,156.25
"0500000327","2019-06-30","2019-06-17",13,"Derrick Magill","0100000003","RC-1051",2186.625,312.375
"0500000328","2019-07-08","2019-06-18",20,"Pénélope Duperré","0100000036","HB-1174",331.625,47.375
"0500000328","2019-07-08","2019-06-18",20,"Pénélope Duperré","0100000036","EB-1132",1662.5,237.5
"0500000331","2019-06-30","2019-06-25",5,"Ellis Robertson","0100000009","HB-1175",786.625,112.375
"0500000331","2019-06-30","2019-06-25",5,"Ellis Robertson","0100000009","RC-1051",2186.625,312.375
"0500000333","2019-07-09","2019-06-27",12,"Javas Hegde","0100000022","MB-1031",567.875,81.125
"0500000333","2019-07-09","2019-06-27",12,"Javas Hegde","0100000022","BX-1013",392.875,56.125
"0500000333","2019-07-09","2019-06-27",12,"Javas Hegde","0100000022","EB-1132",1662.5,237.5
"0500000333","2019-07-09","2019-06-27",12,"Javas Hegde","0100000022","BX-1011",217.875,31.125
"0500000333","2019-07-09","2019-06-27",12,"Javas Hegde","0100000022","BX-1015",261.625,37.375
